epoch,loss_total,depth,depth_gt,depth_teacher,obj,bbox,bbox_l1,bbox_ciou,iou,kpt,light,height,lr,det_active,geo_active
0,17.763264923095704,17.763264923095704,17.763264923095704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015163533538683572,0,0
1,16.824918060302736,16.824918060302736,16.824918060302736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024515134926256796,0,0
2,15.614453659057617,15.614453659057617,15.614453659057617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003964391382063658,0,0
3,14.653736801147462,14.653736801147462,14.653736801147462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000598851424519382,0,0
4,14.199359054565429,14.199359054565429,14.199359054565429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000843494624085049,0,0
5,18.071265563964843,13.823475685119629,13.823475685119629,0.0,0.3732186657190323,1.090602912902832,0.1977032822370529,0.8928996348381042,0.19589903563261032,0.22686349630355834,0.4432574760168791,1.2063933062553405,0.0011196196123639665,1,0
6,16.31061767578125,13.504918327331543,13.504918327331543,0.0,0.21509539902210237,0.9835786628723144,0.1726021033525467,0.8109765648841858,0.2520477187633514,0.19454750537872315,0.2676012682914734,0.3666865110397339,0.001415094019060454,1,0
7,15.972901496887207,13.47327018737793,13.47327018737793,0.0,0.17506978273391724,0.9521676349639893,0.16149600803852082,0.7906716322898865,0.27114828050136563,0.17350196599960327,0.1650857350230217,0.33979821264743804,0.0017169352997938598,1,0
8,15.290865783691407,13.054587783813476,13.054587783813476,0.0,0.1477505820989609,0.9278780698776246,0.15526759296655654,0.7726104760169983,0.2876534652709961,0.14876527070999146,0.11644962951540946,0.300373398065567,0.002011881162689748,1,0
9,14.993337707519531,12.874891662597657,12.874891662597657,0.0,0.13758193761110304,0.8937366366386413,0.13970127135515212,0.7540353655815124,0.3041795086860657,0.12532484769821167,0.09377337008714676,0.36672977030277254,0.0022869722865069097,1,0
10,14.903349952697754,12.865095901489259,12.865095901489259,0.0,0.1177730569243431,0.9140854144096374,0.13600294500589372,0.7780824708938598,0.27999565660953524,0.11751003623008728,0.077541344165802,0.34130388796329497,0.0025301217268510422,1,0
11,14.619034118652344,12.675670013427734,12.675670013427734,0.0,0.10855615556240082,0.9089535641670227,0.13020921647548675,0.7787443494796753,0.27634414851665495,0.10487243711948395,0.07430085115134716,0.32719107806682585,0.0027306459919243567,1,0
12,14.473810806274415,12.647608489990235,12.647608489990235,0.0,0.10269941225647926,0.8457365012168885,0.11800398409366608,0.727732515335083,0.31763245940208434,0.09593974888324737,0.06586465410888195,0.3322031009197235,0.0028797344534229738,1,0
13,14.057362670898437,12.30080337524414,12.30080337524414,0.0,0.08809115380048751,0.8636407852172852,0.11629601925611496,0.7473447632789612,0.29630635023117063,0.08673196971416473,0.04437296822667122,0.32679447054862976,0.0029708364676221495,1,0
14,13.778704566955566,12.072297325134278,12.072297325134278,0.0,0.08742584347724915,0.8279478812217712,0.10995905548334121,0.7179888224601746,0.32486749470233917,0.08772448033094406,0.03802792800590396,0.31438318610191346,0.0029999903318651553,1,0
