epoch,loss_total,depth,depth_gt,depth_teacher,obj,bbox,bbox_l1,bbox_ciou,iou,kpt,light,height,lr,det_active,geo_active
0,17.350041961669923,17.350041961669923,17.350041961669923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015163533538683572,0,0
1,16.366489219665528,16.366489219665528,16.366489219665528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024515134926256796,0,0
2,15.354457473754882,15.354457473754882,15.354457473754882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003964391382063658,0,0
3,14.722787895202636,14.722787895202636,14.722787895202636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000598851424519382,0,0
4,14.316434783935547,14.316434783935547,14.316434783935547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000843494624085049,0,0
5,18.486587982177735,14.279371376037597,14.279371376037597,0.0,0.355690992474556,1.0996650242805481,0.19493341207504272,0.9047316074371338,0.18214482992887496,0.24192198574543,0.41952213376760483,1.1227284383773803,0.0011196196123639665,1,0
6,16.56884346008301,13.853186454772949,13.853186454772949,0.0,0.23862185955047607,0.9793005514144898,0.1710798078775406,0.8082207417488099,0.25453529238700867,0.20511967003345488,0.26472130343317984,0.20741520643234254,0.001415094019060454,1,0
7,16.253600425720215,13.865095024108888,13.865095024108888,0.0,0.19703448176383973,0.9391874074935913,0.16441390931606292,0.7747735023498535,0.28738307595252993,0.18252113699913025,0.15779364362359047,0.18188438415527344,0.0017169352997938598,1,0
8,15.858328170776367,13.671872329711913,13.671872329711913,0.0,0.16222975820302962,0.9407451510429382,0.15146939277648927,0.7892757606506348,0.26916541934013366,0.15523629903793335,0.10559162676334381,0.2017076778411865,0.002011881162689748,1,0
9,15.529003219604492,13.395742721557617,13.395742721557617,0.0,0.14081530421972274,0.9364475703239441,0.1489558306336403,0.7874917268753052,0.27023525059223175,0.1329830238223076,0.0984476689249277,0.2926348108053207,0.0022869722865069097,1,0
10,15.239907493591309,13.163008575439454,13.163008575439454,0.0,0.1284155860543251,0.9336963558197021,0.1491655397415161,0.7845308160781861,0.27015541672706606,0.12319533377885819,0.08381041415035724,0.31500014901161194,0.0025301217268510422,1,0
11,15.390565910339355,13.233310508728028,13.233310508728028,0.0,0.1272885850071907,0.9861902928352356,0.1453517797589302,0.8408385181427002,0.22140639156103134,0.12894224047660827,0.0914392740279436,0.307625874876976,0.0027306459919243567,1,0
12,15.090685081481933,13.101080436706543,13.101080436706543,0.0,0.12753377020359039,0.9396737837791442,0.14209808498620988,0.797575695514679,0.2660582762956619,0.11672526597976685,0.08042673969641329,0.2583435964584351,0.0028797344534229738,1,0
13,15.16293872833252,13.258274688720704,13.258274688720704,0.0,0.11615866094827652,0.9105058026313781,0.1350254413485527,0.7754803657531738,0.2715039798617363,0.112799751162529,0.05711230654269457,0.25688840746879577,0.0029708364676221495,1,0
14,14.774410781860352,13.007655334472656,13.007655334472656,0.0,0.10338088840246201,0.882168538570404,0.11487480700016021,0.7672937250137329,0.28451428592205047,0.10226787090301513,0.049446781128644944,0.22041996955871582,0.0029999903318651553,1,0
15,14.7278226852417,12.947085227966308,12.947085227966308,0.0,0.10609746888279915,0.8447331643104553,0.11367416799068451,0.7310589981079102,0.31766739785671233,0.10151814609766006,0.07302263103425503,0.24929344832897185,0.0029934690785684316,1,0
16,14.194593048095703,12.521667709350586,12.521667709350586,0.0,0.09836004108190537,0.8475285983085632,0.10624255299568176,0.7412860441207886,0.3026474493741989,0.0905233296751976,0.05020974162966013,0.2242102938890457,0.0029749233387051446,1,0
17,13.953661117553711,12.33680389404297,12.33680389404297,0.0,0.08402180433273315,0.8647394800186157,0.10612633109092712,0.7586131548881531,0.28305747866630554,0.08591829523444176,0.03213191689923406,0.20637224793434142,0.0029445024316679547,1,0
18,13.687827606201171,12.129654426574707,12.129654426574707,0.0,0.08234292939305306,0.836797137260437,0.10935773342847824,0.7274394035339355,0.3085015767812729,0.08377225369215012,0.02258590075187385,0.1975858360528946,0.002902451288713122,1,0
19,13.474178161621094,11.955722541809083,11.955722541809083,0.0,0.0772200608253479,0.8151130819320679,0.1035931247472763,0.7115199637413024,0.3274443012475967,0.07995450034737588,0.03329944224096835,0.19305044233798982,0.002849108480918047,1,0
20,13.218260078430175,11.76287254333496,11.76287254333496,0.0,0.07011515200138092,0.7749547791481018,0.09588763028383256,0.6790671491622925,0.35455604195594786,0.0764246279001236,0.023898183330893517,0.20429624021053314,0.002784903493206032,1,0
21,13.024195175170899,11.57046817779541,11.57046817779541,0.0,0.05987933114171028,0.8079920101165772,0.09801230639219284,0.7099796938896179,0.3270270389318466,0.074188072681427,0.020973875243216752,0.19394152879714965,0.0027103532663862143,1,0
22,12.95046127319336,11.515380363464356,11.515380363464356,0.0,0.053054431602358815,0.7575090861320496,0.08980596736073494,0.6677031207084656,0.36956236362457273,0.07116234570741653,0.014653416965156794,0.25405209362506864,0.002626058035050122,1,0
23,12.542943229675293,11.235484657287598,11.235484657287598,0.0,0.050694070160388946,0.723092782497406,0.08237038969993592,0.6407223892211914,0.39471791744232176,0.06414007022976875,0.0169966952688992,0.19597471117973328,0.0025326964948356808,1,0
24,12.430410766601563,11.015969505310059,11.015969505310059,0.0,0.04244246490299702,0.7739958453178406,0.08145953446626664,0.6925363087654114,0.3440544408559799,0.06566094636917114,0.008066627085208894,0.2616318154335022,0.0024310203379690003,1,0
25,12.136261749267579,10.843580513000488,10.843580513000488,0.0,0.04503031760454178,0.7630481791496276,0.08582423210144043,0.6772239494323731,0.3570649355649948,0.062291399240493775,0.009765413315035403,0.16338034451007843,0.0023218482010805585,1,0
26,12.107488822937011,10.86605598449707,10.86605598449707,0.0,0.038759661689400676,0.7165073561668396,0.07878620877861976,0.6377211487293244,0.3943087542057037,0.06122286915779114,0.012607390494085848,0.1674441796541214,0.0022060590740244058,1,0
27,11.90057590484619,10.73751163482666,10.73751163482666,0.0,0.041946898475289346,0.7127760219573974,0.07732021600008011,0.6354558050632477,0.4000693500041962,0.057121343761682514,0.010534284515306353,0.1122004121541977,0.0020845852227686927,1,0
28,11.786941871643066,10.629393539428712,10.629393539428712,0.0,0.03569919195026159,0.6942546939849854,0.0750148919224739,0.6192398035526275,0.4101778268814087,0.05713744595646858,0.010181737239472568,0.13172557532787324,0.0019584046833382622,1,0
29,11.55226936340332,10.43514633178711,10.43514633178711,0.0,0.032346968427300456,0.6773270082473755,0.07267123982310295,0.6046557688713073,0.42844103336334227,0.053314360678195956,0.0050689088832587,0.13580834090709687,0.0018285333872436532,1,0
30,11.287718353271485,10.2388916015625,10.2388916015625,0.0,0.032691227197647096,0.662713086605072,0.06735644742846489,0.5953566384315491,0.43278986811637876,0.050321230739355086,0.005755199580453336,0.09606104254722596,0.0016960169817979342,1,0
31,11.190365028381347,10.133945541381836,10.133945541381836,0.0,0.022275099381804466,0.6320979964733123,0.06134545564651489,0.5707525455951691,0.45142817616462705,0.04642943933606148,0.009689543759450317,0.16020957469940186,0.0015619224111793689,1,0
32,10.927479820251465,9.928091278076172,9.928091278076172,0.0,0.025409625992178917,0.6415533566474915,0.05686460942029953,0.5846887493133545,0.4368584656715393,0.0447259895503521,0.00451716722920537,0.10427852928638458,0.0014273293260242477,1,0
33,10.841543922424316,9.89568546295166,9.89568546295166,0.0,0.02127169191837311,0.6027275991439819,0.056755207926034924,0.5459723925590515,0.47627790451049806,0.045633772611618044,0.006462997468188405,0.08722722887992859,0.0012933213907147868,1,0
34,10.751370544433593,9.815687065124513,9.815687065124513,0.0,0.015233132503926754,0.6150419449806214,0.065313201546669,0.5497287392616272,0.47276832461357116,0.0429835245013237,0.005655719568021595,0.08483514547348023,0.0011609775583507082,1,0
35,10.614912338256836,9.672297248840332,9.672297248840332,0.0,0.01670347061008215,0.5767478501796722,0.05939226359128952,0.5173555862903595,0.5029547989368439,0.04089987359941006,0.004066309989430011,0.1405980759859085,0.0010313633836532947,1,0
36,10.385526962280274,9.50707088470459,9.50707088470459,0.0,0.01786095466464758,0.5747942686080932,0.04978600531816482,0.5250082612037659,0.48966129302978517,0.03838294260203838,0.0037219511158764363,0.09016402184963226,0.0009055224437453083,1,0
37,10.232916450500488,9.380450973510742,9.380450973510742,0.0,0.014107030276209116,0.536242104768753,0.04461374893784523,0.49162835121154785,0.5229506969451905,0.036506349220871925,0.003187002022750676,0.1163975441455841,0.0007844679358816143,1,0
38,10.099308280944824,9.276011695861817,9.276011695861817,0.0,0.01673070903867483,0.4950094926357269,0.04083117626607418,0.45417831897735594,0.5563541615009308,0.03531019762158394,0.0038085142453201117,0.1311969655752182,0.0006691745197806333,1,0
39,9.982682304382324,9.16118579864502,9.16118579864502,0.0,0.015519804544746876,0.5583933234214783,0.042383099496364596,0.5160102295875549,0.49783589124679567,0.03549652703106403,0.0035948600061237812,0.06650590121746064,0.0005605704702373792,1,0
40,9.864351959228516,9.10552677154541,9.10552677154541,0.0,0.012344222236424684,0.5161728489398957,0.039550072848796844,0.4766227769851685,0.5357866656780242,0.03450705096125603,0.005562405108939857,0.05221055626869202,0.00045953020320062775,1,0
41,9.791765785217285,9.075820274353028,9.075820274353028,0.0,0.016510043013840913,0.47285017013549807,0.037315139770507814,0.4355350315570831,0.5743679749965668,0.03250115387141705,0.00375494793523103,0.060324552059173586,0.0003668672354898434,1,0
42,9.69443572998047,9.014508953094483,9.014508953094483,0.0,0.012015917841345071,0.4626844692230225,0.036815943866968154,0.425868524312973,0.5831148374080658,0.03152988865971565,0.003758277774322778,0.043818581700325016,0.00028332763483609097,1,0
43,9.59973014831543,8.952576217651368,8.952576217651368,0.0,0.011619053520262242,0.42459625482559205,0.03324331022799015,0.3913529431819916,0.6156849694252015,0.030013193860650062,0.0024127171002328394,0.058459951281547545,0.00020958401298334453,1,0
44,9.538704566955566,8.892081184387207,8.892081184387207,0.0,0.011929469369351863,0.43683942794799807,0.03261142663657665,0.4042280030250549,0.6038634133338928,0.030038896352052688,0.0033784972876310347,0.04428152620792389,0.00014623011021421554,1,0
45,9.52704475402832,8.874260272979736,8.874260272979736,0.0,0.011897815931588411,0.43102181792259214,0.03359875157475471,0.3974230659008026,0.6104453754425049,0.030070510432124137,0.0034557919343933463,0.05605648934841156,9.377601490230899e-05,1,0
46,9.476585311889648,8.849022789001465,8.849022789001465,0.0,0.013221467472612857,0.4136821639537811,0.031756646260619165,0.38192551732063296,0.6252642321586609,0.029212571904063223,0.0040353732486255465,0.05056057453155518,5.2644056580567976e-05,1,0
47,9.43803367614746,8.841269187927246,8.841269187927246,0.0,0.010939340870827437,0.4009550201892853,0.030993006527423858,0.36996201634407044,0.6368666052818298,0.028063895478844643,0.0024004553677514197,0.04215016007423401,2.3165405592199172e-05,1,0
48,9.398370399475098,8.81087236404419,8.81087236404419,0.0,0.011707620192319156,0.39617617964744567,0.030712030678987503,0.36546414852142334,0.6412364935874939,0.027898040935397148,0.002236206391826272,0.03788792014122009,5.577406701794678e-06,1,0
49,9.424171180725098,8.822689990997315,8.822689990997315,0.0,0.01128699392080307,0.40355288326740263,0.03072077102959156,0.37283211052417753,0.6343954908847809,0.0284459338337183,0.0032498766016215088,0.041161879301071166,2.1668134844413732e-08,1,0
