epoch,loss_total,depth,depth_gt,depth_teacher,obj,bbox,bbox_l1,bbox_ciou,iou,kpt,light,height,lr,det_active,geo_active
0,36.1247679901123,36.1247679901123,36.1247679901123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015163533538683572,0,0
1,30.837057647705077,30.837057647705077,30.837057647705077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024515134926256796,0,0
2,28.253322296142578,28.253322296142578,28.253322296142578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003964391382063658,0,0
3,26.246910171508787,26.246910171508787,26.246910171508787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000598851424519382,0,0
4,24.460727920532225,24.460727920532225,24.460727920532225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000843494624085049,0,0
5,28.068998413085936,22.88544273376465,22.88544273376465,0.0,0.3796277469396591,1.1291584157943726,0.1998281466960907,0.9293302631378174,0.15624204277992249,0.21959878206253053,0.46846495002508165,2.108310207128525,0.0011196196123639665,1,0
6,24.208455429077148,21.471585693359376,21.471585693359376,0.0,0.19251669228076934,1.0174861884117126,0.17492202341556548,0.8425641679763793,0.22117186546325684,0.171804960668087,0.18823040813207625,0.4796116328239441,0.001415094019060454,1,0
7,23.012835540771484,20.439102478027344,20.439102478027344,0.0,0.1678602260351181,0.9719344353675843,0.1547856682538986,0.817148768901825,0.24646123588085175,0.14628247529268265,0.13555109862238168,0.56697509765625,0.0017169352997938598,1,0
8,22.09469268798828,19.742139739990236,19.742139739990236,0.0,0.1577657300233841,0.9658911395072937,0.1525561863183975,0.8133349537849426,0.24723188281059266,0.13322706639766693,0.10808054603636265,0.4546805250644684,0.002011881162689748,1,0
9,21.420686340332033,19.141233444213867,19.141233444213867,0.0,0.12954669684171677,0.9483739256858825,0.14486381709575652,0.8035101103782654,0.2608062732219696,0.13055745303630828,0.0905026887357235,0.458242427110672,0.0022869722865069097,1,0
10,20.460536041259765,18.280714492797852,18.280714492797852,0.0,0.1199800518155098,0.9515547704696655,0.14219198286533355,0.8093627882003784,0.25271928429603574,0.11553818285465241,0.08962111625820399,0.4409742259979248,0.0025301217268510422,1,0
11,19.985953712463377,17.75250602722168,17.75250602722168,0.0,0.12376263111829758,0.9364229965209961,0.13847734212875365,0.7979456472396851,0.2608757671713829,0.11290321141481399,0.10773764520883561,0.5010081517696381,0.0027306459919243567,1,0
12,19.607888946533205,17.535344734191895,17.535344734191895,0.0,0.12068645656108856,0.9097000861167908,0.13162997394800185,0.7780701112747193,0.2753873175382614,0.11269570797681809,0.0861671207100153,0.3925119638442993,0.0028797344534229738,1,0
