epoch,loss_total,depth,depth_gt,depth_teacher,obj,bbox,bbox_l1,bbox_ciou,iou,kpt,light,height,lr,det_active,geo_active
0,30.828140411376953,30.828140411376953,30.828140411376953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015163533538683572,0,0
1,27.422213973999025,27.422213973999025,27.422213973999025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024515134926256796,0,0
2,25.63446044921875,25.63446044921875,25.63446044921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003964391382063658,0,0
3,24.125809478759766,24.125809478759766,24.125809478759766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000598851424519382,0,0
4,22.160948715209962,22.160948715209962,22.160948715209962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000843494624085049,0,0
5,25.04117477416992,20.59019775390625,20.59019775390625,0.0,0.37299182832241057,1.1052467346191406,0.19752563893795014,0.9077210998535157,0.1848098024725914,0.23248375594615936,0.4451043051481247,1.365215196609497,0.0011196196123639665,1,0
6,22.09792449951172,19.2998405456543,19.2998405456543,0.0,0.22083123803138732,0.9633245182037353,0.16708340883255005,0.796241102218628,0.26878209054470065,0.19688534557819368,0.2554709017276764,0.37403036534786227,0.001415094019060454,1,0
7,20.86924446105957,18.297240371704103,18.297240371704103,0.0,0.17146322548389434,0.972678587436676,0.1665910005569458,0.8060875868797303,0.2561400401592255,0.18295352220535277,0.1704319216310978,0.34266316652297973,0.0017169352997938598,1,0
8,19.830960693359376,17.523257751464843,17.523257751464843,0.0,0.14416174113750457,0.921640133857727,0.1553650578856468,0.7662750697135925,0.29500231862068177,0.15928150415420533,0.1162582004070282,0.32923516511917117,0.002011881162689748,1,0
9,19.17704376220703,16.965477180480956,16.965477180480956,0.0,0.13595864832401275,0.934696090221405,0.15977711886167525,0.7749189829826355,0.29486251771450045,0.13400900214910508,0.0934897868335247,0.37737685680389405,0.0022869722865069097,1,0
10,18.804109344482423,16.67065872192383,16.67065872192383,0.0,0.12166892498731613,0.9464940452575683,0.15088362425565718,0.795610420703888,0.2676747763156891,0.12526534020900726,0.07933344408869743,0.35962741017341615,0.0025301217268510422,1,0
11,18.90212448120117,16.888262252807618,16.888262252807618,0.0,0.11540917724370957,0.9131902551651001,0.14433524996042252,0.7688550055027008,0.28349052250385287,0.11305633127689362,0.09727518804371357,0.32270616710186006,0.0027306459919243567,1,0
12,18.134641380310057,16.20565418243408,16.20565418243408,0.0,0.11546550691127777,0.878328423500061,0.12955221265554429,0.7487762069702149,0.3031371378898621,0.10568101972341537,0.07487782195210457,0.33190996646881105,0.0028797344534229738,1,0
13,17.831437721252442,15.939081382751464,15.939081382751464,0.0,0.093973807990551,0.8894785404205322,0.12818906843662262,0.7612894701957703,0.2973879420757294,0.09738564193248749,0.06071876533795148,0.3612567615509033,0.0029708364676221495,1,0
14,17.53141258239746,15.685298118591309,15.685298118591309,0.0,0.09347159385681153,0.829050407409668,0.11316947281360626,0.7158809328079223,0.3268769258260727,0.08913221955299377,0.036742096468806267,0.44118928253650663,0.0029999903318651553,1,0
15,17.085698013305663,15.357757377624512,15.357757377624512,0.0,0.08172394141554833,0.8444757986068726,0.11677305936813355,0.7277027368545532,0.3171087342500687,0.08802065059542656,0.05950857816264033,0.3021290761232376,0.0029934690785684316,1,0
16,16.653245277404785,14.987576026916503,14.987576026916503,0.0,0.07693337589502335,0.8199588370323181,0.11178420782089234,0.7081746244430542,0.33246183931827544,0.0826213276386261,0.042661693040281536,0.31300857186317443,0.0029749233387051446,1,0
17,16.078395004272462,14.48528476715088,14.48528476715088,0.0,0.06801982842385769,0.8001366972923278,0.09895087838172913,0.7011858177185059,0.3351318269968033,0.07292965441942215,0.021178056839853524,0.3391274732351303,0.0029445024316679547,1,0
18,15.783197402954102,14.3117631149292,14.3117631149292,0.0,0.05426485605537892,0.7994956851005555,0.10666682302951813,0.6928288626670838,0.3551485276222229,0.06845530703663825,0.02105399706866592,0.25434327244758603,0.002902451288713122,1,0
19,15.457277374267578,14.11190128326416,14.11190128326416,0.0,0.04814286381006241,0.7397901582717895,0.09426239937543869,0.6455277562141418,0.391996476650238,0.061726063787937165,0.020828369650989772,0.22798483371734618,0.002849108480918047,1,0
20,15.028812141418458,13.741489639282227,13.741489639282227,0.0,0.04042886987328529,0.7091875338554382,0.08233443334698677,0.626853096485138,0.4054619073867798,0.061650023460388184,0.016418226626701653,0.21303764402866363,0.002784903493206032,1,0
21,14.986867904663086,13.61266128540039,13.61266128540039,0.0,0.041667185872793194,0.7629617094993592,0.0841081254184246,0.6788535833358764,0.35682150900363924,0.06783283114433289,0.009936334695667029,0.2204772013425827,0.0027103532663862143,1,0
22,14.613605346679687,13.293061561584473,13.293061561584473,0.0,0.037976571917533876,0.7217754316329956,0.07448915511369705,0.647286273241043,0.38396660327911375,0.060577678084373476,0.008486213744617999,0.2494172376394272,0.002626058035050122,1,0
