epoch,loss_total,depth,depth_gt,depth_teacher,obj,bbox,bbox_l1,bbox_ciou,iou,kpt,light,height,lr,det_active,geo_active
0,26.10259437561035,26.10259437561035,18.85286013285319,14.499468167622885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015217590144041108,0,0
1,25.411665280659992,25.411665280659992,18.46565341949463,13.892024199167887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024726570488177967,0,0
2,24.947545369466145,24.947545369466145,18.294277509053547,13.306536197662354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004010199656803307,0,0
3,24.2121000289917,24.2121000289917,17.80974547068278,12.804709434509277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000606567597806207,0,0
4,23.48763593037923,23.48763593037923,17.342911084493,12.28944985071818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008547229341030311,0,0
5,30.37422974904378,22.856563886006672,16.972696940104168,11.76773452758789,0.6450485289096832,1.2104283571243286,0.23875272025664648,0.9716756343841553,0.13552640999356905,0.2426187793413798,0.6634919544061025,3.7856032053629556,0.0011343962222894145,1,0
6,25.9617182413737,22.29885260264079,16.67497984568278,11.247745513916016,0.3446081727743149,1.0913354357083638,0.19896683345238367,0.8923686246077219,0.18470617632071176,0.20002184311548868,0.27539728581905365,0.9514160752296448,0.001433089212148413,1,0
7,24.641215642293293,21.786431948343914,16.17842181523641,11.216019948323568,0.2279337172706922,0.9989583889643351,0.17145713667074838,0.827501247326533,0.23416545738776526,0.182846928636233,0.18029407411813736,0.5333628704150518,0.001737453686731908,1,0
8,24.07721487681071,21.377339045206707,15.80810578664144,11.138467152913412,0.19149420907100043,0.9638300140698751,0.161838265756766,0.8019917607307434,0.25074923783540726,0.1627201388279597,0.11900579556822777,0.611945296327273,0.002033887977517454,1,0
9,23.20529556274414,20.924506187438965,15.509977658589682,10.829056739807129,0.16391893227895102,0.9243715504805247,0.14912048603097597,0.7752510607242584,0.2757627417643865,0.14301438381274542,0.08804931802054246,0.3893773208061854,0.0023091448059996697,1,0
10,22.83152484893799,20.646650632222492,15.202618598937988,10.88806406656901,0.1390869989991188,0.9479949275652567,0.14834501097599664,0.7996499141057333,0.25436096141735715,0.1280718371272087,0.0689461672057708,0.3884865740935008,0.0025509232880340507,1,0
11,22.75741958618164,20.689822514851887,15.416533788045248,10.546577612559,0.13352214420835176,0.9575037658214569,0.1459372267127037,0.8115665316581726,0.2397033746043841,0.11669261877735455,0.05117862609525522,0.34192978342374164,0.002748418644997887,1,0
12,22.260433514912922,20.23635705312093,14.973819732666016,10.525074481964111,0.11735592161615689,0.9091438055038452,0.12964501852790514,0.7794987758000692,0.2734447792172432,0.10021081690986951,0.03498657358189424,0.4615364372730255,0.0028928050558625577,1,0
13,21.702931722005207,19.831278165181477,14.666232903798422,10.330089410146078,0.10584988569219907,0.8844817082087199,0.11758290727933247,0.7668988009293874,0.2825322151184082,0.09049398452043533,0.032443200082828604,0.3964085280895233,0.00297763007212068,1,0
