epoch,loss_total,depth,depth_gt,depth_teacher,obj,bbox,bbox_l1,bbox_ciou,iou,kpt,light,height,lr,det_active,geo_active
0,32.02537788391113,32.02537788391113,32.02537788391113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015163533538683572,0,0
1,29.11416015625,29.11416015625,29.11416015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024515134926256796,0,0
2,27.443421401977538,27.443421401977538,27.443421401977538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003964391382063658,0,0
3,26.24341262817383,26.24341262817383,26.24341262817383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000598851424519382,0,0
4,24.962861557006836,24.962861557006836,24.962861557006836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000843494624085049,0,0
5,27.618066940307617,23.63987617492676,23.63987617492676,0.0,0.33346170604228975,1.1135021233558655,0.20414359748363495,0.9093585276603698,0.1741576075553894,0.2222361010313034,0.3720786922425032,1.0479676640033722,0.0011196196123639665,1,0
6,25.18086227416992,22.58407684326172,22.58407684326172,0.0,0.20638599425554274,1.0147484016418458,0.17779921054840087,0.836949188709259,0.22971201032400132,0.1894349443912506,0.20251246258616448,0.22596358597278596,0.001415094019060454,1,0
7,23.759349365234375,21.464098358154295,21.464098358154295,0.0,0.16958503544330597,0.9750315999984741,0.15495816737413406,0.8200734281539916,0.24750707685947418,0.16624829232692717,0.1347135002911091,0.18467973053455353,0.0017169352997938598,1,0
8,22.094109725952148,19.99924362182617,19.99924362182617,0.0,0.14604957520961762,0.9506201481819153,0.1501525065302849,0.8004676413536072,0.27213902831077574,0.13944861233234407,0.1243581335246563,0.17659505248069762,0.002011881162689748,1,0
9,21.658028335571288,19.553218154907228,19.553218154907228,0.0,0.1457687309384346,0.9788060784339905,0.16089230746030808,0.8179137682914734,0.250029701590538,0.13571370244026185,0.12065358482301235,0.18101336240768431,0.0022869722865069097,1,0
10,21.32281135559082,19.28716049194336,19.28716049194336,0.0,0.14028884798288346,0.9605004358291626,0.152059123814106,0.808441298007965,0.26301768481731413,0.1299330198764801,0.10519993148744106,0.1799966287612915,0.0025301217268510422,1,0
11,20.437430953979494,18.176386680603027,18.176386680603027,0.0,0.1319533944129944,0.9726361203193664,0.1558905276656151,0.8167455911636352,0.2458597230911255,0.1266702538728714,0.12798467567190527,0.395118847489357,0.0027306459919243567,1,0
12,19.383891525268556,17.354236869812013,17.354236869812013,0.0,0.11760469317436219,0.8598635029792786,0.1279009100794792,0.7319625997543335,0.3195892947912216,0.10877535730600357,0.08625775283202529,0.4220515686273575,0.0028797344534229738,1,0
13,19.091456451416015,17.17687515258789,17.17687515258789,0.0,0.11287174165248871,0.8770057821273803,0.12353344410657882,0.7534723353385925,0.297594850063324,0.10825016260147095,0.08036330588161945,0.3030896729230881,0.0029708364676221495,1,0
14,18.993827323913575,17.217848663330077,17.217848663330077,0.0,0.10633087113499641,0.8551714420318604,0.11341780781745911,0.7417536401748657,0.31123481810092923,0.11052251428365707,0.0765111842006445,0.18535268247127534,0.0029999903318651553,1,0
15,19.03606414794922,17.25877388000488,17.25877388000488,0.0,0.1096568500995636,0.8825943446159363,0.12162641972303391,0.7609679245948792,0.2892522823810577,0.10191012024879456,0.07939230343326927,0.1960962998867035,0.0029934690785684316,1,0
16,18.166389923095704,16.468951377868652,16.468951377868652,0.0,0.09673536255955696,0.8184437012672424,0.11030666917562484,0.708137035369873,0.33640542268753054,0.09319484382867813,0.07561634819954634,0.24066926121711732,0.0029749233387051446,1,0
