epoch,loss_total,depth,depth_gt,depth_teacher,obj,bbox,bbox_l1,bbox_ciou,iou,kpt,light,height,lr,det_active,geo_active
0,30.39079315185547,30.39079315185547,30.39079315185547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015163533538683572,0,0
1,27.27475051879883,27.27475051879883,27.27475051879883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024515134926256796,0,0
2,25.21320213317871,25.21320213317871,25.21320213317871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003964391382063658,0,0
3,23.91874984741211,23.91874984741211,23.91874984741211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000598851424519382,0,0
4,22.619860763549806,22.619860763549806,22.619860763549806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000843494624085049,0,0
5,26.354228134155274,21.20119728088379,21.20119728088379,0.0,0.43954909324645997,1.133016881942749,0.20303061425685884,0.9299862742424011,0.1627054065465927,0.2355832850933075,0.4777031397819519,1.9248450577259064,0.0011196196123639665,1,0
6,23.09683219909668,19.990407180786132,19.990407180786132,0.0,0.2624485456943512,1.0507818937301636,0.18510301738977433,0.8656788802146912,0.21149772971868516,0.21641509711742402,0.3274938856065273,0.38362525284290316,0.001415094019060454,1,0
7,21.738096084594726,18.946870803833008,18.946870803833008,0.0,0.2315194171667099,0.972018039226532,0.17304587125778198,0.79897216796875,0.2669517093896866,0.20597509682178497,0.27099297031760217,0.28681920111179354,0.0017169352997938598,1,0
8,20.91380973815918,18.32286590576172,18.32286590576172,0.0,0.21195952653884886,0.9930146336555481,0.17254714965820311,0.8204674911499024,0.2486121818423271,0.1913761681318283,0.2067657721042633,0.22232294380664824,0.002011881162689748,1,0
9,20.215841674804686,17.780083923339845,17.780083923339845,0.0,0.19983195543289184,0.9669578766822815,0.16555792778730394,0.8013999438285828,0.2655210083723068,0.1820516777038574,0.15265359744429588,0.2060556536912918,0.0022869722865069097,1,0
10,19.59814453125,17.310689010620116,17.310689010620116,0.0,0.1826696503162384,0.9036705231666565,0.1499821040034294,0.7536884188652039,0.30923102498054506,0.16063452780246734,0.1113273873925209,0.2866153299808502,0.0025301217268510422,1,0
11,18.761334228515626,16.68133728027344,16.68133728027344,0.0,0.15667039781808853,0.9220254468917847,0.1484189835190773,0.7736064660549163,0.2884117993712425,0.13633885264396667,0.08656212985515595,0.23304486870765687,0.0027306459919243567,1,0
12,18.47849922180176,16.39669403076172,16.39669403076172,0.0,0.14810747116804124,0.9098879384994507,0.1394121065735817,0.7704758310317993,0.29308743476867677,0.1302923408150673,0.08342941358685493,0.2889190208911896,0.0028797344534229738,1,0
13,17.867999954223635,15.870595817565919,15.870595817565919,0.0,0.1270789983868599,0.868290650844574,0.1316840359568596,0.7366066145896911,0.3180569189786911,0.11578608483076096,0.07048296514898539,0.3526217192411423,0.0029708364676221495,1,0
14,17.474609146118166,15.63430850982666,15.63430850982666,0.0,0.11179988861083984,0.8580037879943848,0.12724491238594055,0.7307588768005371,0.31498912811279295,0.1038007041811943,0.06654380165040492,0.2849492758512497,0.0029999903318651553,1,0
15,16.91688304901123,15.213743324279784,15.213743324279784,0.0,0.10421377956867219,0.8207690525054931,0.11774111717939377,0.7030279397964477,0.34078301608562467,0.09648009955883026,0.0521392878331244,0.2436171668767929,0.0029934690785684316,1,0
16,16.574246864318848,14.855841827392577,14.855841827392577,0.0,0.09758021622896194,0.7713652348518372,0.09686653435230255,0.6744987010955811,0.36446963787078857,0.08747877806425094,0.04878729602321982,0.36327818393707273,0.0029749233387051446,1,0
17,16.04890079498291,14.590432853698731,14.590432853698731,0.0,0.09051923245191575,0.7521221923828125,0.09438671708106995,0.6577354764938355,0.3750750970840454,0.07972143739461898,0.048319915272295476,0.1688994723558426,0.0029445024316679547,1,0
18,15.784596214294433,14.275927848815918,14.275927848815918,0.0,0.0780211153626442,0.7416749525070191,0.08580778867006301,0.6558671641349793,0.3813335382938385,0.07563126519322395,0.0446897750440985,0.26612613439559935,0.002902451288713122,1,0
19,15.161918640136719,13.835062561035157,13.835062561035157,0.0,0.06669556736946106,0.7076298499107361,0.08145466297864914,0.6261751914024353,0.4016856551170349,0.06769822716712952,0.03738139882683754,0.17665807664394378,0.002849108480918047,1,0
20,15.125473327636719,13.760836372375488,13.760836372375488,0.0,0.06353139236569405,0.7344282555580139,0.07993230745196342,0.6544959497451782,0.37696402370929716,0.0690484343469143,0.0214025264326483,0.20003260493278505,0.002784903493206032,1,0
21,14.763531074523925,13.50356918334961,13.50356918334961,0.0,0.06250760346651077,0.6723632025718689,0.07326432794332505,0.599098870754242,0.4275039255619049,0.05828695312142372,0.019576681843027473,0.2140795546770096,0.0027103532663862143,1,0
22,14.513064575195312,13.291851882934571,13.291851882934571,0.0,0.04832483917474747,0.6554815030097961,0.07124874293804169,0.5842327582836151,0.4420524191856384,0.0564707250893116,0.01186287953518331,0.22318981528282167,0.002626058035050122,1,0
23,14.263659210205079,13.103222465515136,13.103222465515136,0.0,0.04271686941385269,0.6317745447158813,0.06487901195883751,0.5668955361843109,0.45453993320465086,0.05423504009842873,0.011716953981667756,0.20305313169956207,0.0025326964948356808,1,0
24,13.940650520324708,12.827674026489257,12.827674026489257,0.0,0.03655100904405117,0.6376997029781342,0.06280222952365876,0.5748974668979645,0.4495575070381165,0.05201406717300415,0.013947342168539762,0.16470807909965515,0.0024310203379690003,1,0
25,13.732219924926758,12.657579956054688,12.657579956054688,0.0,0.03603894460946321,0.6154775381088257,0.05999214708805084,0.5554853963851929,0.4638729763031006,0.05199192777276039,0.012951235733926297,0.15021279752254485,0.0023218482010805585,1,0
26,13.55343807220459,12.541641807556152,12.541641807556152,0.0,0.031146945282816887,0.6062017369270325,0.05901276424527168,0.5471889746189117,0.4730191135406494,0.04742598757147789,0.007284085494466126,0.1300337064266205,0.0022060590740244058,1,0
27,13.417133255004883,12.353090057373047,12.353090057373047,0.0,0.027647706419229506,0.6274206280708313,0.06056003272533417,0.5668605935573577,0.4559633553028107,0.046977383494377134,0.007767087961547077,0.16632102191448211,0.0020845852227686927,1,0
28,13.165138969421387,12.09901912689209,12.09901912689209,0.0,0.023337453417479993,0.6009015285968781,0.05978791132569313,0.5411136186122895,0.4766342616081238,0.045045034885406496,0.006432926943525672,0.21022282004356385,0.0019584046833382622,1,0
29,12.943270835876465,11.879233741760254,11.879233741760254,0.0,0.023897977732121944,0.6164152979850769,0.055161999464035036,0.5612532997131348,0.457100909948349,0.043843071311712264,0.007206694697961211,0.19730158805847167,0.0018285333872436532,1,0
30,12.669983177185058,11.706905212402344,11.706905212402344,0.0,0.021066097021102907,0.6061012995243072,0.053140948414802554,0.5529603493213654,0.46416356444358825,0.04227059915661812,0.006095066708512604,0.11846254765987396,0.0016960169817979342,1,0
31,12.460031051635742,11.580101661682129,11.580101661682129,0.0,0.01918118368834257,0.5689363181591034,0.05240913823246956,0.5165271830558776,0.5025502622127533,0.03741353772580624,0.006194771188311279,0.09854942977428437,0.0015619224111793689,1,0
32,12.461592864990234,11.519639778137208,11.519639778137208,0.0,0.018560391776263716,0.5990078282356263,0.05458763092756271,0.544420200586319,0.480062872171402,0.03968769967556,0.005465878236573189,0.12048050165176391,0.0014273293260242477,1,0
33,12.228199081420899,11.349415969848632,11.349415969848632,0.0,0.017610461451113224,0.5561192190647125,0.04840628206729889,0.50771293759346,0.5060329079627991,0.036536799594759944,0.005379870538599789,0.11698972582817077,0.0012933213907147868,1,0
34,11.995345611572265,11.203500442504883,11.203500442504883,0.0,0.013482402190566062,0.5126960742473602,0.04123778194189072,0.4714582908153534,0.5413479125499725,0.03422940008342266,0.0040439401031471785,0.09047583162784577,0.0011609775583507082,1,0
35,11.88193130493164,11.05795482635498,11.05795482635498,0.0,0.013331396542489528,0.5276819133758545,0.04386273995041847,0.48381916761398314,0.5297578346729278,0.03403841562569141,0.003902620895532891,0.10886845648288727,0.0010313633836532947,1,0
36,11.714574432373047,10.913282585144042,10.913282585144042,0.0,0.012322419602423907,0.5257392835617065,0.041727731823921206,0.4840115547180176,0.5288412296772003,0.032302465736865994,0.004371642172336578,0.097346071600914,0.0009055224437453083,1,0
37,11.529296989440917,10.806231002807618,10.806231002807618,0.0,0.012502444200217724,0.4767152154445648,0.03915214076638222,0.43756307721138,0.5732008016109467,0.0310360786318779,0.004132765454705804,0.07453541696071625,0.0007844679358816143,1,0
38,11.438229637145996,10.734574127197266,10.734574127197266,0.0,0.011641614865511655,0.47397024512290953,0.03638813950121403,0.4375821077823639,0.5719574785232544,0.030279052332043647,0.0036696848506107926,0.06297868311405182,0.0006691745197806333,1,0
39,11.355238189697266,10.643437423706054,10.643437423706054,0.0,0.011736065540462732,0.47578971028327943,0.0352046811580658,0.4405850255489349,0.5675190687179565,0.030036007687449455,0.0032925784913823007,0.07080255150794983,0.0005605704702373792,1,0
40,11.264795341491698,10.58483814239502,10.58483814239502,0.0,0.011231177523732185,0.4311922264099121,0.032834001928567884,0.39835822582244873,0.6091307926177979,0.029283479526638984,0.0034252500208094717,0.08769113719463348,0.00045953020320062775,1,0
41,11.169685554504394,10.503711204528809,10.503711204528809,0.0,0.010106866527348757,0.42726284861564634,0.03307511739432812,0.394187730550766,0.6136618876457214,0.02826892912387848,0.003717402541078627,0.08354265570640564,0.0003668672354898434,1,0
42,11.072925338745117,10.45295223236084,10.45295223236084,0.0,0.009902795441448689,0.3961402654647827,0.030224703550338745,0.36591556131839753,0.6408339619636536,0.027326832339167596,0.0036481199017725885,0.07364797532558441,0.00028332763483609097,1,0
43,11.01797061920166,10.421790542602539,10.421790542602539,0.0,0.009645714424550533,0.3979456984996796,0.030124163925647734,0.36782153487205504,0.6386004543304443,0.027141972333192824,0.003332674007397145,0.049546032547950744,0.00020958401298334453,1,0
44,10.960243339538573,10.364430847167968,10.364430847167968,0.0,0.0086130141466856,0.40001939177513124,0.02841817118227482,0.3716012191772461,0.6337419915199279,0.02664864219725132,0.0038969557639211417,0.05003993332386017,0.00014623011021421554,1,0
45,10.915366020202637,10.356381607055663,10.356381607055663,0.0,0.010410482827574015,0.36711868226528166,0.02808097057044506,0.33903771281242373,0.6664159953594208,0.0257829038053751,0.003165486491052434,0.04937536358833313,9.377601490230899e-05,1,0
46,10.867157745361329,10.308111953735352,10.308111953735352,0.0,0.008973104152828456,0.3713874816894531,0.028109007701277732,0.34327847242355347,0.662079644203186,0.025535053759813308,0.0029289791733026504,0.048080928325653076,5.2644056580567976e-05,1,0
