epoch,loss_total,depth,depth_gt,depth_teacher,obj,bbox,bbox_l1,bbox_ciou,iou,kpt,light,height,lr,det_active,geo_active
0,50.793894653320315,50.793894653320315,34.59997718811035,32.38783493041992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015163533538683572,0,0
1,44.60579666137696,44.60579666137696,30.522401428222658,28.166790313720703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024515134926256796,0,0
2,41.72259765625,41.72259765625,28.73096176147461,25.983271865844728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003964391382063658,0,0
3,39.639436950683596,39.639436950683596,27.429706268310547,24.41946144104004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000598851424519382,0,0
4,37.0745133972168,37.0745133972168,25.813066482543945,22.52289436340332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000843494624085049,0,0
5,39.32005661010742,34.43033905029297,24.07829231262207,20.704092864990233,0.38418413877487184,1.1252847385406495,0.20544594824314116,0.9198388004302979,0.1680989047884941,0.225514897108078,0.4665402483940124,1.7861349892616272,0.0011196196123639665,1,0
6,34.778091506958006,31.76973243713379,22.60648666381836,18.32649169921875,0.23733962178230286,1.0197793698310853,0.1829957503080368,0.836783630847931,0.22909039855003357,0.19906945824623107,0.28543674990534784,0.47045565843582154,0.001415094019060454,1,0
7,31.846054306030272,29.083408889770507,21.2422265625,15.68236473083496,0.2021819257736206,1.0153767490386962,0.17425430297851563,0.8411224460601807,0.2301408603787422,0.18521522223949433,0.16869455754756926,0.45031618714332583,0.0017169352997938598,1,0
8,29.549114608764647,26.88704460144043,20.432625045776366,12.908838958740235,0.18581056594848633,0.9830647468566894,0.16676801919937134,0.8162967205047608,0.2501321005821228,0.1702251172065735,0.15246425986289977,0.48960464358329775,0.002011881162689748,1,0
9,27.28078842163086,24.775543212890625,19.705728302001955,10.13963005065918,0.1649281045794487,0.9855714583396912,0.16643428355455397,0.8191371655464172,0.2566977381706238,0.15160332262516021,0.12887718446552754,0.4678517919778824,0.0022869722865069097,1,0
10,25.573133850097655,23.151679153442384,19.248743896484374,7.805870761871338,0.15821100652217865,0.9763880181312561,0.16635965138673783,0.8100283694267273,0.2638396143913269,0.13655279487371444,0.12178837075829506,0.4823034727573395,0.0025301217268510422,1,0
11,24.76975440979004,22.497613220214845,19.40184631347656,6.191533832550049,0.15676765650510788,0.9485370898246765,0.15080679565668106,0.7977302932739258,0.26238366961479187,0.13091060101985932,0.13992478631436825,0.3723586243391037,0.0027306459919243567,1,0
12,24.28395294189453,21.832794494628907,19.14931007385254,5.366968975067139,0.14916556864976882,0.9580260682106018,0.14485963940620422,0.8131664323806763,0.2477957558631897,0.13357752174139023,0.1267544241435826,0.5493251848220825,0.0028797344534229738,1,0
13,23.52546211242676,21.222783813476564,18.73279369354248,4.979980115890503,0.14158522039651872,0.9675166821479797,0.1370132878422737,0.8305033922195435,0.23470218747854232,0.12428379893302917,0.11806068830192089,0.45409657776355744,0.0029708364676221495,1,0
14,22.78707046508789,20.734895172119142,18.630458068847656,4.208874378204346,0.12597979992628097,0.885835371017456,0.12215831428766251,0.7636770582199097,0.29426355719566344,0.1145995733141899,0.1031937911733985,0.36416817784309385,0.0029999903318651553,1,0
15,22.326179885864256,20.31283363342285,18.329321174621583,3.9670248222351074,0.12622397243976594,0.8467679190635681,0.11311347633600236,0.7336544394493103,0.3168684679269791,0.10747728139162063,0.10510773539543151,0.3978597855567932,0.0029934690785684316,1,0
16,21.874713592529297,19.978618698120115,18.108958587646484,3.7393204498291017,0.10962392389774323,0.8383851933479309,0.11000457733869552,0.7283806133270264,0.3191717845201492,0.10503640711307526,0.08625198258087038,0.33665195405483245,0.0029749233387051446,1,0
17,21.275775299072265,19.458334884643556,17.74590621948242,3.424857425689697,0.10779018491506577,0.7878600907325745,0.10129179269075393,0.6865682983398438,0.35398948907852174,0.09836342722177506,0.057328445427119734,0.37264449894428253,0.0029445024316679547,1,0
18,20.996510467529298,19.25493324279785,17.63800365447998,3.2338589000701905,0.10595636487007142,0.7682986235618592,0.09820488482713699,0.6700937342643738,0.36864246666431427,0.09354598879814148,0.06786243494600058,0.3317298537492752,0.002902451288713122,1,0
19,20.691242980957032,19.046935653686525,17.493982429504396,3.105906381607056,0.10278649359941483,0.7843525004386902,0.10017951041460037,0.6841729855537415,0.3606926906108856,0.08935060769319535,0.04039520840160549,0.27002037048339844,0.002849108480918047,1,0
20,20.474405212402345,18.874577941894533,17.40008678436279,2.948982124328613,0.09609131366014481,0.7592651295661926,0.09335772067308426,0.6659074091911316,0.37457674980163574,0.08519768670201301,0.048103641122579574,0.27037891328334807,0.002784903493206032,1,0
21,20.04624382019043,18.563994903564453,17.110576934814453,2.906835479736328,0.0875739198923111,0.739586353302002,0.08597740143537522,0.6536089539527893,0.37860907435417174,0.0780322739481926,0.02680492779240012,0.23812209010124208,0.0027103532663862143,1,0
22,19.684968338012695,18.221216049194336,16.83153553009033,2.779360866546631,0.07623531743884086,0.7316691088676452,0.0878117723762989,0.6438573324680328,0.3880203187465668,0.07757057696580887,0.022672299779951572,0.24532271981239318,0.002626058035050122,1,0
23,19.44164047241211,17.994602775573732,16.666990242004395,2.655224986076355,0.07282287545502186,0.6905779147148132,0.07345023185014725,0.6171276819705963,0.41181086540222167,0.07075199395418168,0.01825495656579733,0.3116222423315048,0.0025326964948356808,1,0
