epoch,loss_total,depth_teacher,obj,bbox,bbox_l1,bbox_ciou,iou,kpt,light,height,lr,det_active
32,2.344783706665039,1.3537418699264527,0.025359280705451966,0.587698450088501,0.05615087851881981,0.5315475678443908,0.49108946323394775,0.04359116569161415,0.010319068988319486,0.14970922887325286,0.0014273293260242477,1
33,2.3019169425964354,1.3473881435394288,0.024307622648775576,0.5754254019260406,0.05768787816166878,0.517737523317337,0.49787707686424254,0.04422817498445511,0.008249265737831593,0.12540564477443694,0.0012933213907147868,1
34,2.2813431310653685,1.348935103416443,0.02637788686901331,0.5488930225372315,0.04524249091744423,0.5036505365371704,0.514372911453247,0.04197856962680817,0.007703099115751684,0.13954121887683868,0.0011609775583507082,1
35,2.188521981239319,1.3036997890472413,0.02306600984185934,0.5544922471046447,0.04562490865588188,0.5088673388957977,0.5078148007392883,0.041368685960769654,0.005859250263310969,0.09456122100353241,0.0010313633836532947,1
36,2.090753364562988,1.248004355430603,0.0186252186819911,0.5269678747653961,0.042360799089074135,0.48460707783699036,0.5296171128749847,0.03919235460460186,0.006833186391741037,0.09436097979545593,0.0009055224437453083,1
37,2.028357858657837,1.2223043084144591,0.019299017172306775,0.5090741562843323,0.03977152392268181,0.4693026340007782,0.5453201723098755,0.036506016924977305,0.006578029864467681,0.08857225954532623,0.0007844679358816143,1
38,2.010354270935059,1.205279335975647,0.015525347851216793,0.4945522439479828,0.03934500180184841,0.45520724534988405,0.5584773778915405,0.036157584935426715,0.004254937246441841,0.1099544733762741,0.0006691745197806333,1
39,1.9772186374664307,1.1915514802932738,0.015561805106699467,0.5112799143791199,0.03719818040728569,0.4740817356109619,0.5385232734680175,0.03447452396154404,0.004560148224700242,0.08189266562461853,0.0005605704702373792,1
40,1.8999027824401855,1.1558241081237792,0.01562169849872589,0.46806214094161985,0.03459016017615795,0.43347197890281675,0.5763552784919739,0.03338855780661106,0.006414731591939926,0.08703731834888458,0.00045953020320062775,1
41,1.8366045808792115,1.1328354454040528,0.013099013529717922,0.4567567193508148,0.033721552193164826,0.4230351674556732,0.5869139742851257,0.0318540944904089,0.0035963820945471526,0.07104657053947448,0.0003668672354898434,1
42,1.816382451057434,1.121059579849243,0.014092199578881264,0.4511553394794464,0.03298570014536381,0.4181696391105652,0.5913327836990356,0.030975027084350584,0.0043910855869762596,0.07080909609794617,0.00028332763483609097,1
43,1.782021803855896,1.1150692009925842,0.013597387708723546,0.43549261569976805,0.03201661333441734,0.4034760046005249,0.6053364551067353,0.030604904368519783,0.0033229874074459076,0.061515088081359866,0.00020958401298334453,1
44,1.736189637184143,1.095695776939392,0.012030003182590008,0.423839293718338,0.02881578855216503,0.3950235033035278,0.6117626130580902,0.029685497656464575,0.003554627497214824,0.05264246702194214,0.00014623011021421554,1
45,1.6916620492935182,1.0854528737068176,0.013657128121703863,0.3893210780620575,0.027992721498012543,0.36132835388183593,0.6459735870361328,0.028772916421294214,0.0035029376996681093,0.05586343765258789,9.377601490230899e-05,1
46,1.6796228981018066,1.0821498465538024,0.012435594368726014,0.3902956986427307,0.02724811278283596,0.3630475854873657,0.6437955236434937,0.027960252687335013,0.003195649879053235,0.051744851469993594,5.2644056580567976e-05,1
47,1.6636556720733642,1.0748723077774047,0.011313544884324074,0.37840576171875,0.027984597384929658,0.3504211664199829,0.656213128566742,0.028127257227897644,0.004294382538646459,0.0541333943605423,2.3165405592199172e-05,1
48,1.6673434972763062,1.0820287561416626,0.012082957569509745,0.3762155055999756,0.027262895554304122,0.3489526093006134,0.6573961806297303,0.027601115182042123,0.004036014972953126,0.054974702596664426,5.577406701794678e-06,1
49,1.6629582738876343,1.0845045280456542,0.01211549274623394,0.3782548773288727,0.027152884528040887,0.35110199451446533,0.6548840165138244,0.027253350391983986,0.0032996890135109425,0.048516913056373595,2.1668134844413732e-08,1
