epoch,loss_total,depth,depth_gt,depth_teacher,obj,bbox,bbox_l1,bbox_ciou,iou,kpt,light,height,lr,det_active,geo_active
0,32.65844459533692,32.65844459533692,32.65844459533692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015163533538683572,0,0
1,28.032100830078125,28.032100830078125,28.032100830078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024515134926256796,0,0
2,26.381955871582033,26.381955871582033,26.381955871582033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003964391382063658,0,0
3,24.98510871887207,24.98510871887207,24.98510871887207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000598851424519382,0,0
4,23.611540145874024,23.611540145874024,23.611540145874024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000843494624085049,0,0
5,26.471071090698242,22.428373336791992,22.428373336791992,0.0,0.35109774351119993,1.0879281640052796,0.19266511142253875,0.895263044834137,0.19100054055452348,0.2223520141839981,0.4084345430135727,1.0834773659706116,0.0011196196123639665,1,0
6,24.058274154663085,21.30417671203613,21.30417671203613,0.0,0.2151068764925003,0.9577335786819458,0.16829064458608628,0.7894429349899292,0.2735552418231964,0.1887957537174225,0.249783196747303,0.3874949157238007,0.001415094019060454,1,0
7,22.312830123901367,19.86227424621582,19.86227424621582,0.0,0.1775830376148224,0.936317081451416,0.16150231331586837,0.7748147821426392,0.28274382531642916,0.16955441653728484,0.15706148505210876,0.3318217217922211,0.0017169352997938598,1,0
8,21.038332290649414,18.752534790039064,18.752534790039064,0.0,0.15812875390052794,0.9378736805915833,0.15171195268630983,0.7861617255210877,0.2714970076084137,0.1443895947933197,0.1254578760266304,0.3423889660835266,0.002011881162689748,1,0
9,20.503988647460936,18.25018169403076,18.25018169403076,0.0,0.14450380742549895,0.9587714838981628,0.1619227796792984,0.7968486976623536,0.27812681794166566,0.13265860885381697,0.09820110484957695,0.38903734743595125,0.0022869722865069097,1,0
10,19.568748168945312,17.40012393951416,17.40012393951416,0.0,0.1322651931643486,0.9966041803359985,0.16000697284936904,0.8365972089767456,0.2315816956758499,0.12557621747255326,0.09033581517636775,0.3215381145477295,0.0025301217268510422,1,0
11,18.981425018310546,16.80983070373535,16.80983070373535,0.0,0.12811939060688018,0.9602512097358704,0.14642657458782196,0.8138246321678162,0.2476460660994053,0.11632088601589202,0.07552308149635792,0.4260962927341461,0.0027306459919243567,1,0
12,18.458911972045897,16.484980163574217,16.484980163574217,0.0,0.1093858677148819,0.921040678024292,0.13434764236211777,0.7866930317878723,0.26825719833374023,0.10246176570653916,0.05759349919855595,0.3736026328802109,0.0028797344534229738,1,0
13,17.924874153137207,16.091653442382814,16.091653442382814,0.0,0.10373156636953354,0.8556338787078858,0.12370894730091095,0.7319249343872071,0.3099165791273117,0.09375242561101914,0.058417916763573885,0.34667505383491515,0.0029708364676221495,1,0
14,17.24979549407959,15.481996536254883,15.481996536254883,0.0,0.09431923002004623,0.83842120885849,0.10975283145904541,0.7286683797836304,0.3151083725690842,0.0862214869260788,0.03824676131829619,0.3657043713331223,0.0029999903318651553,1,0
15,16.59985538482666,14.951956977844238,14.951956977844238,0.0,0.07836232349276542,0.8337705063819886,0.11192365258932113,0.7218468511104583,0.31954795598983765,0.08163288950920106,0.02993999852798879,0.29766098380088807,0.0029934690785684316,1,0
16,16.436536064147948,14.757936210632325,14.757936210632325,0.0,0.07351226836442948,0.7850187945365906,0.09885940164327621,0.686159393787384,0.3499515390396118,0.07590288043022156,0.014859613194130362,0.42569478273391725,0.0029749233387051446,1,0
17,15.774523735046387,14.302938919067383,14.302938919067383,0.0,0.06670653864741326,0.7685225939750672,0.09270367920398712,0.6758189177513123,0.3582260715961456,0.06880026698112487,0.022634203983470796,0.26972030639648437,0.0029445024316679547,1,0
18,15.572511901855469,14.057699279785156,14.057699279785156,0.0,0.058621803671121596,0.7926478123664856,0.096068274974823,0.6965795409679413,0.34612704038619996,0.07371037378907204,0.018030062187463045,0.27696093380451203,0.002902451288713122,1,0
19,15.466913452148438,14.037484283447265,14.037484283447265,0.0,0.05240647658705711,0.7470697641372681,0.09472480952739716,0.6523449492454528,0.38421364545822145,0.06435987934470176,0.012268504537642002,0.29588501393795014,0.002849108480918047,1,0
20,15.014006080627441,13.631073226928711,13.631073226928711,0.0,0.04863044254481792,0.7068545556068421,0.08044432401657105,0.6264102351665497,0.40754826545715334,0.05971638843417168,0.009659942672587931,0.3192059534788132,0.002784903493206032,1,0
21,14.760606460571289,13.335893783569336,13.335893783569336,0.0,0.04628739446401596,0.7294267630577087,0.08026523038744926,0.6491615283489227,0.381728538274765,0.0585086840391159,0.007885833689942955,0.34856934189796446,0.0027103532663862143,1,0
